display_name,handle,password_hash,state_code,city_id
forsakenSalt7,forsakenSalt7,scrypt:32768:8:1$WHwMKMmqy2Ky10xH$859ddf1dcb579af704252327a719aeff8a3f69746068cb2901d994bd48ba3612d90c49203048eb6da3d6dc3ece11f306a1786f54521f34561ae2ecdf70c90483,OR,66
morbidEagle7,morbidEagle7,scrypt:32768:8:1$WHwMKMmqy2Ky10xH$859ddf1dcb579af704252327a719aeff8a3f69746068cb2901d994bd48ba3612d90c49203048eb6da3d6dc3ece11f306a1786f54521f34561ae2ecdf70c90483,GA,770
joyfulGranola6,joyfulGranola6,scrypt:32768:8:1$WHwMKMmqy2Ky10xH$859ddf1dcb579af704252327a719aeff8a3f69746068cb2901d994bd48ba3612d90c49203048eb6da3d6dc3ece11f306a1786f54521f34561ae2ecdf70c90483,NM,776
awedSeafowl9,awedSeafowl9,scrypt:32768:8:1$WHwMKMmqy2Ky10xH$859ddf1dcb579af704252327a719aeff8a3f69746068cb2901d994bd48ba3612d90c49203048eb6da3d6dc3ece11f306a1786f54521f34561ae2ecdf70c90483,AK,778
pridefulTermite3,pridefulTermite3,scrypt:32768:8:1$WHwMKMmqy2Ky10xH$859ddf1dcb579af704252327a719aeff8a3f69746068cb2901d994bd48ba3612d90c49203048eb6da3d6dc3ece11f306a1786f54521f34561ae2ecdf70c90483,CO,517
euphoricSeahorse2,euphoricSeahorse2,scrypt:32768:8:1$WHwMKMmqy2Ky10xH$859ddf1dcb579af704252327a719aeff8a3f69746068cb2901d994bd48ba3612d90c49203048eb6da3d6dc3ece11f306a1786f54521f34561ae2ecdf70c90483,WA,442
cynicalCaviar6,cynicalCaviar6,scrypt:32768:8:1$WHwMKMmqy2Ky10xH$859ddf1dcb579af704252327a719aeff8a3f69746068cb2901d994bd48ba3612d90c49203048eb6da3d6dc3ece11f306a1786f54521f34561ae2ecdf70c90483,AZ,121
similarRat5,similarRat5,scrypt:32768:8:1$WHwMKMmqy2Ky10xH$859ddf1dcb579af704252327a719aeff8a3f69746068cb2901d994bd48ba3612d90c49203048eb6da3d6dc3ece11f306a1786f54521f34561ae2ecdf70c90483,NV,396
ardentLlama4,ardentLlama4,scrypt:32768:8:1$WHwMKMmqy2Ky10xH$859ddf1dcb579af704252327a719aeff8a3f69746068cb2901d994bd48ba3612d90c49203048eb6da3d6dc3ece11f306a1786f54521f34561ae2ecdf70c90483,AR,790
sheepishRice3,sheepishRice3,scrypt:32768:8:1$WHwMKMmqy2Ky10xH$859ddf1dcb579af704252327a719aeff8a3f69746068cb2901d994bd48ba3612d90c49203048eb6da3d6dc3ece11f306a1786f54521f34561ae2ecdf70c90483,OH,27
holisticShads8,holisticShads8,scrypt:32768:8:1$WHwMKMmqy2Ky10xH$859ddf1dcb579af704252327a719aeff8a3f69746068cb2901d994bd48ba3612d90c49203048eb6da3d6dc3ece11f306a1786f54521f34561ae2ecdf70c90483,AZ,751
ecstaticPretzels3,ecstaticPretzels3,scrypt:32768:8:1$WHwMKMmqy2Ky10xH$859ddf1dcb579af704252327a719aeff8a3f69746068cb2901d994bd48ba3612d90c49203048eb6da3d6dc3ece11f306a1786f54521f34561ae2ecdf70c90483,MT,805
